Gamma,Porosity,Fluvialfacies
91.246445,0.237576,0
88.545624,0.245424,0
82.329231,0.261807,0
77.7257,0.263641,0
76.372475,0.260829,0
75.557983,0.266053,0
74.416489,0.273844,0
72.715614,0.270574,0
70.381142,0.263773,0
70.981834,0.255957,1
75.657166,0.247817,1
79.989235,0.235743,1
82.567459,0.222412,1
82.073067,0.223434,1
78.084976,0.229039,1
75.912788,0.241182,1
77.251778,0.255412,1
79.577942,0.253899,1
82.085396,0.24736,1
84.045586,0.229058,1
85.225899,0.207,1
84.225708,0.238747,1
80.597801,0.287672,2
77.230309,0.285704,2
75.045364,0.267486,2
76.526428,0.263442,2
82.466431,0.263923,2
86.046318,0.252915,2
